gene/TE	../../STAR_v252_mapping/CGND_12795/HRA-00089-2_PE.bam
"ASB9P1"	0
"ASCC1"	1012
"ASCC2"	542
"ASCC3"	2857
"ASCL1"	169
"ASCL2"	7
"ASCL3"	0
"ASCL4"	1
"ASCL5"	4
"ASDURF"	184
"ASF1A"	640
"ASF1B"	7
"ASGR1"	44
"ASGR2"	17
"ASH1L"	11384
"ASH1L-AS1"	81
"ASH2L"	1279
"ASIC1"	839
"ASIC2"	316
"ASIC3"	110
"ASIC4"	102
"ASIC5"	0
"ASIP"	1
"ASL"	232
"ASMT"	2
"ASMTL"	193
"ASMTL-AS1"	22
"ASNA1"	600
"ASNS"	812
"ASNSD1"	846
"ASNSP1"	0
"ASPA"	1735
"ASPDH"	161
"ASPG"	3
"ASPH"	3858
"ASPHD1"	738
"ASPHD2"	284
"ASPM"	24
"ASPN"	16
"ASPRV1"	138
"ASPSCR1"	335
"ASRGL1"	1055
"ASS1"	380
"ASTE1"	291
"ASTL"	3
"ASTN1"	3640
"ASTN2"	1431
"ASTN2-AS1"	0
"ASXL1"	1981
"ASXL2"	2617
"ASXL3"	1263
"ASZ1"	0
"ATAD1"	2285
"ATAD2"	660
"ATAD2B"	1595
"ATAD3A"	261
"ATAD3B"	353
"ATAD3C"	43
"ATAD5"	202
"ATAT1"	812
"ATCAY"	3366
"ATE1"	2281
"ATE1-AS1"	176
"ATF1"	232
"ATF2"	3131
"ATF3"	310
"ATF4"	2332
"ATF5"	191
"ATF6"	2813
"ATF6B"	955
"ATF7"	2627
"ATF7IP"	3752
"ATF7IP2"	316
"ATG10"	226
"ATG101"	256
"ATG12"	1428
"ATG13"	3330
"ATG14"	1028
"ATG16L1"	937
"ATG16L2"	246
"ATG2A"	687
"ATG2B"	5858
"ATG3"	1273
"ATG4A"	263
"ATG4B"	867
"ATG4C"	2322
"ATG4D"	221
"ATG5"	958
"ATG7"	985
"ATG9A"	1579
"ATG9B"	41
"ATIC"	1298
"ATL1"	2979
"ATL2"	1364
"ATL3"	3172
"ATM"	8762
"ATMIN"	2468
"ATN1"	4256
"ATOH1"	0
"ATOH7"	16
"ATOH8"	138
"ATOX1"	396
"ATP10A"	190
"ATP10B"	1961
"ATP10D"	811
"ATP11A"	5689
"ATP11A-AS1"	2
"ATP11AUN"	0
"ATP11B"	2784
"ATP11C"	618
"ATP12A"	14
"ATP13A1"	669
"ATP13A2"	2194
"ATP13A3"	2900
"ATP13A4"	1541
"ATP13A4-AS1"	4
"ATP13A5"	71
"ATP13A5-AS1"	5
"ATP1A1"	16113
"ATP1A1-AS1"	182
"ATP1A2"	14118
"ATP1A3"	9969
"ATP1A4"	20
"ATP1B1"	20642
"ATP1B2"	7179
"ATP1B3"	984
"ATP1B4"	1
"ATP23"	62
"ATP2A1"	9
"ATP2A1-AS1"	10
"ATP2A2"	17405
"ATP2A3"	42
"ATP2B1"	14408
"ATP2B1-AS1"	172
"ATP2B2"	10718
"ATP2B2-IT2"	0
"ATP2B3"	1765
"ATP2B4"	8310
"ATP2C1"	4814
"ATP2C2"	96
"ATP2C2-AS1"	52
"ATP4A"	3
"ATP4B"	0
"ATP5F1A"	6451
"ATP5F1B"	7225
"ATP5F1C"	1617
"ATP5F1D"	604
"ATP5F1E"	632
"ATP5IF1"	976
"ATP5MC1"	431
"ATP5MC2"	1457
"ATP5MC3"	1199
"ATP5MD"	853
"ATP5ME"	566
"ATP5MF"	369
"ATP5MF-PTCD1"	404
"ATP5MG"	1176
"ATP5MGL"	7
"ATP5MPL"	850
"ATP5PB"	2254
"ATP5PD"	1208
"ATP5PF"	931
"ATP5PO"	1447
"ATP5S"	451
"ATP6AP1"	2177
"ATP6AP1L"	421
"ATP6AP2"	3416
"ATP6V0A1"	7698
"ATP6V0A2"	671
"ATP6V0A4"	7
"ATP6V0B"	1275
"ATP6V0C"	3348
"ATP6V0CP3"	2
"ATP6V0D1"	1563
"ATP6V0D2"	0
"ATP6V0E1"	530
"ATP6V0E2"	2485
"ATP6V0E2-AS1"	161
"ATP6V1A"	8342
"ATP6V1B1"	1
"ATP6V1B1-AS1"	13
"ATP6V1B2"	7101
"ATP6V1C1"	5936
"ATP6V1C2"	24
"ATP6V1D"	2520
"ATP6V1E1"	4198
"ATP6V1E2"	150
"ATP6V1F"	828
"ATP6V1G1"	676
"ATP6V1G2"	2613
"ATP6V1G2-DDX39B"	1249
"ATP6V1G3"	0
"ATP6V1H"	2319
"ATP7A"	800
"ATP7B"	344
"ATP8A1"	26139
"ATP8A2"	3752
"ATP8B1"	195
"ATP8B2"	785
"ATP8B3"	19
"ATP8B4"	555
"ATP8B5P"	14
"ATP9A"	14881
"ATP9B"	1619
"ATPAF1"	1866
"ATPAF2"	238
"ATR"	2622
"ATRAID"	435
"ATRIP"	150
"ATRN"	5287
"ATRNL1"	22058
"ATRX"	9737
"ATXN1"	6483
"ATXN10"	3068
"ATXN1L"	1759
"ATXN2"	2695
"ATXN2-AS"	15
"ATXN2L"	2309
"ATXN3"	1556
"ATXN3L"	0
"ATXN7"	1299
"ATXN7L1"	559
"ATXN7L2"	156
"ATXN7L3"	2203
"ATXN7L3B"	4577
"ATXN8OS"	4
"AUH"	647
"AUNIP"	22
"AUP1"	822
"AURKA"	48
"AURKAIP1"	496
"AURKAPS1"	69
"AURKB"	2
"AURKC"	19
"AUTS2"	1364
"AVEN"	168
"AVIL"	105
"AVL9"	2463
"AVP"	0
"AVPI1"	267
"AVPR1A"	36
"AVPR1B"	1
"AVPR2"	0
"AWAT1"	0
"AWAT2"	0
"AXDND1"	10
"AXIN1"	473
"AXIN2"	436
"AXL"	673
"AZGP1"	155
"AZGP1P1"	0
"AZI2"	1388
"AZIN1"	4969
"AZIN1-AS1"	58
"AZIN2"	562
"AZU1"	7
"B2M"	5337
"B3GALNT1"	967
"B3GALNT2"	518
"B3GALT1"	281
"B3GALT2"	1364
"B3GALT4"	79
"B3GALT5"	46
"B3GALT5-AS1"	24
"B3GALT6"	306
"B3GAT1"	6986
"B3GAT2"	354
"B3GAT3"	780
"B3GLCT"	660
"B3GNT10"	157
"B3GNT2"	378
"B3GNT3"	0
"B3GNT4"	62
"B3GNT5"	155
"B3GNT6"	5
"B3GNT7"	153
"B3GNT8"	3
"B3GNT9"	322
"B3GNTL1"	126
"B4GALNT1"	778
"B4GALNT2"	0
"B4GALNT3"	72
"B4GALNT4"	927
"B4GALT1"	210
"B4GALT1-AS1"	8
"B4GALT2"	690
"B4GALT3"	287
"B4GALT4"	382
"B4GALT4-AS1"	0
"B4GALT5"	1553
"B4GALT6"	1593
"B4GALT7"	170
"B4GAT1"	2237
"B9D1"	213
"B9D2"	25
"BAALC"	4963
"BAALC-AS1"	507
"BAALC-AS2"	14
"BAAT"	58
"BABAM1"	800
"BABAM2"	684
"BACE1"	9885
"BACE1-AS"	80
"BACE2"	538
"BACH1"	1846
"BACH1-IT2"	30
"BACH1-IT3"	20
"BACH2"	610
"BAD"	486
"BAG1"	783
"BAG2"	193
"BAG3"	648
"BAG4"	2104
"BAG5"	1822
"BAG6"	2160
"BAGE"	0
"BAGE2"	0
"BAGE3"	0
"BAGE4"	0
"BAGE5"	0
"BAHCC1"	1386
"BAHD1"	552
"BAIAP2"	1421
"BAIAP2-AS1"	634
"BAIAP2L1"	11
"BAIAP2L2"	50
"BAIAP3"	1468
"BAK1"	159
"BAMBI"	419
"BANCR"	0
"BANF1"	763
"BANF2"	0
"BANK1"	38
"BANP"	254
"BAP1"	1468
"BARD1"	612
"BARHL1"	0
"BARHL2"	1
"BARX1"	1
"BARX1-AS1"	0
"BARX2"	11
"BASP1"	4730
"BASP1-AS1"	185
"BASP1P1"	3
"BATF"	10
"BATF2"	17
"BATF3"	39
"BAX"	186
"BAZ1A"	780
"BAZ1B"	4344
"BAZ2A"	2527
"BAZ2B"	8026
"BBC3"	65
"BBIP1"	681
"BBOF1"	212
"BBOX1"	248
"BBOX1-AS1"	8
"BBS1"	753
"BBS10"	915
"BBS12"	180
"BBS2"	3202
"BBS4"	494
"BBS5"	467
"BBS7"	1618
"BBS9"	1152
"BBX"	7142
"BCAM"	141
"BCAN"	1657
"BCAP29"	2764
"BCAP31"	1166
"BCAR1"	1787
"BCAR3"	219
"BCAR4"	1
"BCAS1"	18102
"BCAS2"	765
"BCAS3"	1580
"BCAS4"	163
"BCAT1"	3334
"BCAT2"	231
"BCCIP"	725
"BCDIN3D"	111
"BCDIN3D-AS1"	144
"BCHE"	351
"BCKDHA"	442
"BCKDHB"	1059
"BCKDK"	470
"BCL10"	254
"BCL11A"	732
"BCL11B"	616
"BCL2"	1012
"BCL2A1"	40
"BCL2L1"	1859
"BCL2L10"	9
"BCL2L11"	386
"BCL2L12"	23
"BCL2L13"	2601
"BCL2L14"	2
"BCL2L15"	52
"BCL2L2"	3518
"BCL2L2-PABPN1"	1248
"BCL3"	97
"BCL6"	2085
"BCL6B"	28
"BCL7A"	967
"BCL7B"	475
"BCL7C"	215
"BCL9"	894
"BCL9L"	534
"BCLAF1"	6980
"BCLAF3"	1084
"BCO1"	30
"BCO2"	538
"BCOR"	1039
"BCORL1"	445
"BCORP1"	0
"BCR"	1858
"BCRP2"	41
"BCRP3"	34
"BCS1L"	229
"BCYRN1"	1
"BDH1"	607
"BDH2"	902
"BDKRB1"	3
"BDKRB2"	130
"BDNF"	59
"BDNF-AS"	333
"BDP1"	6899
"BEAN1"	42
"BEAN1-AS1"	12
"BECN1"	1076
"BECN2"	0
"BEGAIN"	243
"BEND2"	0
"BEND3"	116
"BEND3P3"	2
"BEND4"	145
"BEND5"	272
"BEND6"	1220
"BEND7"	87
"BEST1"	1503
"BEST2"	1
"BEST3"	456
"BEST4"	6
"BET1"	363
"BET1L"	538
"BEX1"	1562
"BEX2"	1016
"BEX3"	2438
"BEX4"	2460
"BEX5"	481
"BFAR"	678
"BFSP1"	50
"BFSP2"	0
"BFSP2-AS1"	1
"BGLAP"	22
"BGLT3"	0
"BGN"	762
"BHLHA15"	5
"BHLHA9"	1
"BHLHB9"	723
"BHLHE22"	82
"BHLHE23"	0
"BHLHE40"	2095
"BHLHE40-AS1"	25
"BHLHE41"	3721
"BHMG1"	0
"BHMT"	16
"BHMT2"	61
"BICC1"	244
"BICD1"	2621
"BICD2"	1523
"BICDL1"	286
"BICDL2"	12
"BICRA"	487
"BICRAL"	2096
"BID"	301
"BIK"	0
"BIN1"	7009
"BIN2"	130
"BIN3"	215
"BIN3-IT1"	29
"BIRC2"	1917
"BIRC3"	295
"BIRC5"	6
"BIRC6"	12879
"BIRC6-AS2"	1
"BIRC7"	1
"BIRC8"	0
"BISPR"	18
"BIVM"	779
"BIVM-ERCC5"	1366
"BLACAT1"	22
"BLACE"	0
"BLCAP"	1551
"BLID"	136
"BLK"	0
"BLM"	153
"BLMH"	584
"BLNK"	132
"BLOC1S1"	228
"BLOC1S1-RDH5"	235
"BLOC1S2"	1043
"BLOC1S3"	236
"BLOC1S4"	108
"BLOC1S5"	207
"BLOC1S5-TXNDC5"	680
"BLOC1S6"	1985
"BLVRA"	374
"BLVRB"	201
"BLZF1"	1006
"BMF"	60
"BMI1"	1361
"BMP1"	227
"BMP10"	0
"BMP15"	0
"BMP2"	160
"BMP2K"	1450
"BMP3"	41
"BMP4"	43
"BMP5"	9
"BMP6"	109
"BMP7"	989
"BMP7-AS1"	0
"BMP8A"	537
"BMP8B"	225
"BMPER"	496
"BMPR1A"	1024
"BMPR1B"	886
"BMPR1B-AS1"	3
"BMPR2"	8676
"BMS1"	1454
"BMS1P1"	255
"BMS1P14"	533
"BMS1P17"	0
"BMS1P18"	1
"BMS1P2"	532
"BMS1P20"	818
"BMS1P21"	38
"BMS1P22"	2
"BMS1P4"	308
"BMT2"	574
"BMX"	7
"BNC1"	2
"BNC2"	103
"BNC2-AS1"	0
"BNIP1"	112
"BNIP2"	1811
"BNIP3"	2118
"BNIP3L"	6569
"BNIPL"	10
"BOC"	262
"BOD1"	598
"BOD1L1"	6047
"BOD1L2"	0
"BOK"	2938
"BOK-AS1"	21
"BOLA1"	114
"BOLA2"	0
"BOLA2-SMG1P6"	161
"BOLA2B"	52
"BOLA3"	142
"BOLA3-AS1"	419
"BOLL"	0
"BOP1"	306
"BORA"	82
"BORCS5"	1478
"BORCS6"	179
"BORCS7"	520
"BORCS7-ASMT"	200
"BORCS8"	197
"BORCS8-MEF2B"	80
"BPESC1"	0
"BPGM"	383
"BPHL"	279
"BPI"	3
"BPIFA1"	0
"BPIFA2"	0
"BPIFA3"	0
"BPIFA4P"	0
"BPIFB1"	0
"BPIFB2"	0
"BPIFB3"	0
"BPIFB4"	0
"BPIFB6"	0
"BPIFC"	0
"BPNT1"	458
"BPTF"	8294
"BPY2"	0
"BPY2B"	0
"BPY2C"	0
"BRAF"	4523
"BRAP"	847
"BRAT1"	371
"BRCA1"	709
"BRCA2"	56
"BRCC3"	613
"BRD1"	827
"BRD2"	3354
"BRD3"	1467
"BRD3OS"	769
"BRD4"	2507
"BRD7"	1629
"BRD7P3"	1
"BRD8"	1606
"BRD9"	865
"BRDT"	1
"BRDTP1"	3
"BRE-AS1"	18
"BREA2"	6
"BRF1"	1125
"BRF2"	213
"BRI3"	372
"BRI3BP"	354
"BRICD5"	68
"BRINP1"	1163
"BRINP2"	854
"BRINP3"	464
"BRIP1"	51
"BRIX1"	403
"BRK1"	1094
"BRMS1"	216
"BRMS1L"	807
"BROX"	2401
"BRPF1"	401
"BRPF3"	1505
"BRS3"	1
"BRSK1"	2820
"BRSK2"	1367
"BRWD1"	10951
"BRWD1-AS1"	8
"BRWD1-AS2"	32
"BRWD3"	2142
"BSCL2"	1296
"BSDC1"	1957
"BSG"	4034
"BSN"	8524
"BSN-AS2"	29
"BSND"	0
"BSPH1"	0
"BSPRY"	41
"BST1"	38
"BST2"	241
"BSX"	0
"BTAF1"	3839
"BTBD1"	3280
"BTBD10"	2034
"BTBD11"	444
"BTBD16"	137
"BTBD17"	21
"BTBD18"	0
"BTBD19"	62
"BTBD2"	1147
"BTBD3"	5340
"BTBD6"	434
"BTBD7"	1538
"BTBD8"	597
"BTBD9"	2092
"BTBD9-AS1"	0
"BTC"	34
"BTD"	688
"BTF3"	2167
"BTF3L4"	1724
"BTF3P11"	0
"BTG1"	835
"BTG2"	1200
"BTG3"	266
"BTG3-AS1"	24
"BTG4"	5
"BTK"	130
"BTLA"	11
"BTN1A1"	1
"BTN2A1"	615
"BTN2A2"	80
"BTN2A3P"	13
"BTN3A1"	324
"BTN3A2"	219
"BTN3A3"	241
"BTNL10"	0
"BTNL2"	4
"BTNL3"	0
"BTNL8"	3
"BTNL9"	75
"BTRC"	2780
"BUB1"	47
"BUB1B"	25
"BUB1B-PAK6"	195
"BUB3"	1591
"BUD13"	366
"BUD23"	469
"BUD31"	398
"BVES"	1191
"BVES-AS1"	83
"BYSL"	128
"BZW1"	3643
"BZW2"	402
"C10orf105"	71
"C10orf111"	12
"C10orf113"	55
"C10orf120"	0
"C10orf126"	1
"C10orf128"	609
"C10orf142"	30
"C10orf143"	47
"C10orf25"	30
"C10orf53"	3
"C10orf55"	3
"C10orf62"	11
"C10orf67"	21
"C10orf71"	0
"C10orf71-AS1"	0
"C10orf76"	1148
"C10orf82"	14
"C10orf88"	396
"C10orf90"	2440
"C10orf91"	0
"C10orf95"	3
"C10orf99"	0
"C11orf1"	136
"C11orf16"	0
"C11orf21"	13
"C11orf24"	349
"C11orf40"	1
"C11orf42"	0
"C11orf44"	0
"C11orf45"	35
"C11orf49"	833
"C11orf52"	3
"C11orf53"	0
"C11orf54"	1149
"C11orf58"	2845
"C11orf65"	87
"C11orf68"	581
"C11orf70"	13
"C11orf71"	357
"C11orf72"	0
"C11orf74"	340
"C11orf80"	277
"C11orf86"	0
"C11orf87"	2869
"C11orf88"	2
"C11orf91"	14
"C11orf94"	1
"C11orf95"	475
"C11orf96"	204
"C11orf97"	7
"C11orf98"	127
"C12orf10"	344
"C12orf29"	913
"C12orf4"	1098
"C12orf40"	2
"C12orf42"	16
"C12orf43"	418
"C12orf45"	138
"C12orf49"	1826
"C12orf50"	0
"C12orf54"	24
"C12orf56"	1
"C12orf57"	475
"C12orf60"	52
"C12orf65"	218
"C12orf66"	513
"C12orf71"	0
"C12orf73"	203
"C12orf74"	0
"C12orf75"	63
"C12orf76"	1742
"C12orf77"	0
"C12orf80"	0
"C13orf42"	0
"C14orf119"	414
"C14orf132"	6800
"C14orf144"	7
"C14orf177"	0
"C14orf178"	22
"C14orf180"	0
"C14orf28"	192
"C14orf37"	857
"C14orf39"	4
"C14orf93"	115
"C15orf32"	0
"C15orf38-AP3S2"	1020
"C15orf39"	141
"C15orf40"	320
"C15orf41"	265
"C15orf48"	2
"C15orf53"	0
"C15orf54"	0
"C15orf56"	1
"C15orf59"	885
"C15orf59-AS1"	5
"C15orf61"	148
"C15orf62"	8
"C15orf65"	16
"C16orf45"	2228
"C16orf46"	255
"C16orf47"	4
"C16orf52"	1521
"C16orf54"	16
"C16orf58"	992
"C16orf62"	2354
"C16orf70"	944
"C16orf71"	16
"C16orf72"	2007
"C16orf74"	13
"C16orf78"	0
"C16orf82"	0
"C16orf86"	50
"C16orf87"	504
"C16orf89"	122
"C16orf90"	0
"C16orf91"	79
"C16orf92"	0
"C16orf95"	25
"C16orf96"	32
"C16orf97"	0
"C17orf100"	119
"C17orf102"	116
"C17orf107"	145
"C17orf112"	0
"C17orf113"	66
"C17orf47"	0
"C17orf49"	99
"C17orf50"	1
"C17orf51"	1065
"C17orf53"	11
"C17orf58"	127
"C17orf62"	939
"C17orf64"	2
"C17orf67"	114
"C17orf75"	620
"C17orf77"	0
"C17orf78"	0
"C17orf80"	716
"C17orf82"	2
"C17orf97"	144
"C17orf98"	0
"C17orf99"	1
"C18orf12"	0
"C18orf15"	41
"C18orf21"	227
"C18orf25"	1313
"C18orf32"	919
"C18orf54"	537
"C18orf61"	16
"C18orf63"	1
"C18orf65"	6
"C19orf12"	935
"C19orf18"	48
"C19orf24"	121
"C19orf25"	288
"C19orf33"	2
"C19orf38"	48
"C19orf44"	160
"C19orf47"	307
"C19orf48"	121
"C19orf53"	308
"C19orf54"	167
"C19orf57"	70
"C19orf66"	427
"C19orf67"	0
"C19orf70"	303
"C19orf71"	32
"C19orf73"	19
"C19orf81"	44
"C19orf84"	0
"C1D"	339
"C1GALT1"	1931
"C1GALT1C1"	332
"C1GALT1C1L"	18
"C1QA"	618
"C1QB"	1695
"C1QBP"	883
"C1QC"	1328
"C1QL1"	262
"C1QL2"	85
"C1QL3"	840
"C1QL4"	31
"C1QTNF1"	94
"C1QTNF1-AS1"	0
"C1QTNF12"	8
"C1QTNF2"	23
"C1QTNF3"	902
"C1QTNF3-AMACR"	496
"C1QTNF4"	452
"C1QTNF5"	51
"C1QTNF6"	103
"C1QTNF7"	6
"C1QTNF8"	1
"C1QTNF9"	2
"C1QTNF9B"	2
"C1R"	399
"C1RL"	292
"C1RL-AS1"	75
"C1S"	628
"C1orf100"	0
"C1orf105"	15
"C1orf106"	23
"C1orf109"	319
"C1orf112"	302
"C1orf115"	1865
"C1orf116"	7
"C1orf122"	843
"C1orf123"	655
"C1orf127"	1
"C1orf131"	143
"C1orf137"	0
"C1orf140"	21
"C1orf141"	3
"C1orf143"	1
"C1orf146"	3
"C1orf158"	0
"C1orf159"	179
"C1orf162"	185
"C1orf167"	3
"C1orf174"	177
"C1orf185"	1
"C1orf189"	4
"C1orf194"	11
"C1orf195"	1
"C1orf198"	7222
"C1orf21"	3019
"C1orf210"	2
"C1orf216"	1529
"C1orf220"	45
"C1orf226"	132
"C1orf228"	75
"C1orf229"	10
"C1orf35"	181
"C1orf43"	2992
"C1orf50"	216
"C1orf52"	787
"C1orf53"	16
"C1orf54"	63
"C1orf56"	74
"C1orf61"	1808
"C1orf68"	0
"C1orf74"	155
"C1orf87"	8
"C1orf94"	7
"C2"	155
"C2-AS1"	0
"C20orf141"	0
"C20orf144"	1
"C20orf173"	0
"C20orf187"	0
"C20orf194"	3911
"C20orf196"	66
"C20orf197"	26
"C20orf202"	21
"C20orf203"	45
"C20orf204"	45
"C20orf24"	286
"C20orf27"	194
"C20orf78"	0
"C20orf85"	0
"C20orf96"	123
"C21orf140"	0
"C21orf2"	330
"C21orf33"	1421
"C21orf58"	87
"C21orf59"	349
"C21orf59-TCP10L"	719
"C21orf62"	52
"C21orf62-AS1"	147
"C21orf91"	4122
"C21orf91-OT1"	148
"C22orf15"	1
"C22orf23"	8
"C22orf24"	21
"C22orf31"	3
"C22orf34"	18
"C22orf39"	686
"C22orf42"	0
"C22orf46"	913
"C2CD2"	1297
"C2CD2L"	798
"C2CD3"	1482
"C2CD4A"	3
"C2CD4B"	3
"C2CD4C"	187
"C2CD4D"	31
"C2CD5"	3566
"C2CD6"	139
"C2orf15"	59
"C2orf16"	28
"C2orf27A"	365
"C2orf27B"	1
"C2orf40"	31
"C2orf42"	445
"C2orf48"	3
"C2orf49"	1047
"C2orf50"	38
"C2orf54"	0
"C2orf66"	8
"C2orf68"	509
"C2orf69"	1024
"C2orf70"	2
"C2orf71"	12
"C2orf72"	1168
"C2orf73"	37
"C2orf74"	525
"C2orf76"	154
"C2orf78"	0
"C2orf80"	364
"C2orf81"	44
"C2orf83"	8
"C2orf88"	728
"C2orf91"	0
"C2orf92"	139
"C3"	7091
"C3AR1"	186
"C3P1"	2
"C3orf14"	872
"C3orf18"	389
"C3orf20"	68
"C3orf22"	1
"C3orf30"	0
"C3orf33"	208
"C3orf35"	85
"C3orf36"	1
"C3orf38"	850
"C3orf49"	1
"C3orf52"	16
"C3orf56"	0
"C3orf58"	2170
"C3orf62"	152
"C3orf67"	43
"C3orf67-AS1"	21
"C3orf70"	1489
"C3orf79"	0
"C3orf80"	329
"C3orf84"	0
"C3orf85"	0
"C4A"	0
"C4B"	315
"C4BPA"	5
"C4BPB"	3
"C4B_2"	793
"C4orf17"	0
"C4orf19"	90
"C4orf22"	21
"C4orf3"	3001
"C4orf33"	307
"C4orf36"	36
"C4orf45"	4
"C4orf46"	184
"C4orf47"	55
"C4orf48"	315
"C4orf51"	0
"C5"	599
"C5-OT1"	30
"C5AR1"	94
"C5AR2"	16
"C5orf15"	864
"C5orf17"	9
"C5orf22"	908
"C5orf24"	2296
"C5orf30"	1648
"C5orf34"	80
"C5orf38"	1
"C5orf42"	4647
"C5orf46"	0
"C5orf47"	8
"C5orf49"	82
"C5orf51"	2449
"C5orf52"	0
"C5orf56"	95
"C5orf58"	6
"C5orf60"	1
"C5orf63"	83
"C5orf64"	401
"C5orf64-AS1"	1
"C5orf66"	2
"C5orf66-AS1"	0
"C5orf66-AS2"	0
"C5orf67"	1
"C6"	5
"C6orf10"	0
"C6orf106"	2788
"C6orf118"	10
"C6orf120"	1077
"C6orf132"	0
"C6orf136"	404
"C6orf141"	5
"C6orf15"	0
"C6orf163"	140
"C6orf201"	2
"C6orf203"	249
"C6orf222"	2
"C6orf223"	21
"C6orf226"	39
"C6orf229"	2
"C6orf47"	325
"C6orf48"	852
"C6orf52"	13
"C6orf58"	1
"C6orf62"	2795
"C6orf89"	3720
"C6orf99"	1
"C7"	169
"C7orf13"	193
"C7orf25"	462
"C7orf26"	329
"C7orf31"	94
"C7orf33"	0
"C7orf43"	254
"C7orf49"	418
"C7orf50"	612
"C7orf55-LUC7L2"	1586
"C7orf57"	4
"C7orf61"	89
"C7orf65"	0
"C7orf66"	0
"C7orf69"	1
"C7orf71"	0
"C7orf77"	3
"C8A"	5
"C8B"	2
"C8G"	3
"C8orf31"	67
"C8orf33"	745
"C8orf34"	253
"C8orf34-AS1"	12
"C8orf37"	252
"C8orf37-AS1"	13
"C8orf44"	237
"C8orf44-SGK3"	1088
"C8orf46"	4923
"C8orf48"	27
"C8orf49"	0
"C8orf58"	75
"C8orf59"	341
"C8orf74"	0
"C8orf76"	149
"C8orf82"	191
"C8orf86"	5
"C8orf87"	1
"C8orf88"	89
"C8orf89"	4
"C9"	10
"C9orf106"	11
"C9orf116"	30
"C9orf129"	121
"C9orf131"	0
"C9orf135"	3
"C9orf135-AS1"	0
"C9orf139"	44
"C9orf147"	32
"C9orf152"	0
"C9orf153"	36
"C9orf16"	373
"C9orf163"	10
"C9orf170"	65
"C9orf24"	64
"C9orf3"	1060
"C9orf40"	269
"C9orf41-AS1"	3
"C9orf43"	35
"C9orf47"	18
"C9orf50"	12
"C9orf57"	0
"C9orf62"	0
"C9orf64"	246
"C9orf66"	2
"C9orf72"	1731
"C9orf78"	973
"C9orf84"	1
"C9orf85"	192
"C9orf92"	0
"CA1"	2
"CA10"	936
"CA11"	1874
"CA12"	56
"CA13"	186
"CA14"	445
"CA2"	1648
"CA3"	35
"CA3-AS1"	49
"CA4"	94
"CA5A"	7
"CA5B"	489
"CA5BP1"	230
"CA6"	0
"CA7"	83
"CA8"	459
"CA9"	2
"CAAP1"	315
"CAB39"	4239
"CAB39L"	1264
"CABCOCO1"	82
"CABIN1"	2139
"CABLES1"	878
"CABLES2"	242
"CABP1"	2646
"CABP2"	0
"CABP4"	16
"CABP5"	1
"CABP7"	93
"CABS1"	0
"CABYR"	260
"CACFD1"	304
"CACHD1"	765
"CACNA1A"	2474
"CACNA1B"	1924
"CACNA1C"	2087
"CACNA1C-AS1"	7
"CACNA1C-AS2"	5
"CACNA1C-AS4"	0
"CACNA1C-IT2"	3
"CACNA1C-IT3"	18
"CACNA1D"	1124
"CACNA1E"	4819
"CACNA1F"	22
"CACNA1G"	442
"CACNA1G-AS1"	3
"CACNA1H"	191
"CACNA1I"	890
"CACNA1S"	14
"CACNA2D1"	5329
"CACNA2D2"	331
"CACNA2D3"	1530
"CACNA2D3-AS1"	0
"CACNA2D4"	35
"CACNB1"	1031
"CACNB2"	1459
"CACNB3"	694
"CACNB4"	4305
"CACNG1"	3
"CACNG2"	677
"CACNG3"	844
"CACNG4"	173
"CACNG5"	42
"CACNG6"	2
"CACNG7"	1163
"CACNG8"	2135
"CACTIN"	373
"CACTIN-AS1"	4
"CACUL1"	2188
"CACYBP"	2540
"CAD"	713
"CADM1"	3411
"CADM2"	11824
"CADM2-AS2"	0
"CADM3"	4454
"CADM3-AS1"	8
"CADM4"	3370
"CADPS"	5375
"CADPS2"	3687
"CAGE1"	7
"CAHM"	142
"CALB1"	369
"CALB2"	148
"CALCA"	0
"CALCB"	3
"CALCOCO1"	1958
"CALCOCO2"	2195
"CALCR"	3
"CALCRL"	416
"CALD1"	2111
"CALHM1"	49
"CALHM2"	79
"CALHM3"	2
"CALHM4"	0
"CALHM5"	40
"CALHM6"	20
"CALM1"	55549
"CALM2"	25561
"CALM3"	14107
"CALML3"	2
"CALML3-AS1"	19
"CALML4"	80
"CALML5"	0
"CALML6"	6
"CALN1"	2045
"CALR"	6308
"CALR3"	3
"CALU"	2082
"CALY"	1111
"CAMK1"	379
"CAMK1D"	3845
"CAMK1G"	651
"CAMK2A"	16998
"CAMK2B"	3455
"CAMK2D"	3297
"CAMK2G"	3552
"CAMK2N1"	8542
"CAMK2N2"	263
"CAMK4"	3767
"CAMKK1"	1752
"CAMKK2"	4222
"CAMKMT"	185
"CAMKV"	1860
"CAMLG"	812
"CAMP"	0
"CAMSAP1"	2971
"CAMSAP2"	8206
"CAMSAP3"	325
"CAMTA1"	5488
"CAMTA1-DT"	7
"CAMTA2"	2243
"CAND1"	6281
"CAND1.11"	1
"CAND2"	475
"CANT1"	750
"CANX"	16566
"CAP1"	3504
"CAP2"	3072
"CAPG"	269
"CAPN1"	975
"CAPN10"	239
"CAPN10-AS1"	121
"CAPN11"	0
"CAPN12"	2
"CAPN13"	172
"CAPN14"	41
"CAPN15"	362
"CAPN2"	2292
"CAPN3"	3296
"CAPN5"	484
"CAPN6"	0
"CAPN7"	1849
