gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00084-2_PE.bam
"ASDURF"	153
"ASF1A"	420
"ASF1B"	1
"ASGR1"	49
"ASGR2"	3
"ASH1L"	8358
"ASH1L-AS1"	40
"ASH2L"	680
"ASIC1"	704
"ASIC2"	345
"ASIC3"	41
"ASIC4"	73
"ASIC5"	0
"ASIP"	0
"ASL"	106
"ASMT"	1
"ASMTL"	115
"ASMTL-AS1"	16
"ASNA1"	365
"ASNS"	685
"ASNSD1"	575
"ASNSP1"	0
"ASPA"	724
"ASPDH"	196
"ASPG"	4
"ASPH"	3071
"ASPHD1"	497
"ASPHD2"	235
"ASPM"	23
"ASPN"	26
"ASPRV1"	79
"ASPSCR1"	195
"ASRGL1"	714
"ASS1"	276
"ASTE1"	144
"ASTL"	1
"ASTN1"	3937
"ASTN2"	860
"ASTN2-AS1"	0
"ASXL1"	1184
"ASXL2"	2162
"ASXL3"	1031
"ASZ1"	0
"ATAD1"	1497
"ATAD2"	554
"ATAD2B"	997
"ATAD3A"	181
"ATAD3B"	187
"ATAD3C"	28
"ATAD5"	105
"ATAT1"	473
"ATCAY"	3339
"ATE1"	1568
"ATE1-AS1"	9
"ATF1"	260
"ATF2"	2651
"ATF3"	76
"ATF4"	1408
"ATF5"	82
"ATF6"	1525
"ATF6B"	555
"ATF7"	1294
"ATF7IP"	2655
"ATF7IP2"	267
"ATG10"	104
"ATG101"	169
"ATG12"	912
"ATG13"	2085
"ATG14"	534
"ATG16L1"	761
"ATG16L2"	159
"ATG2A"	489
"ATG2B"	3734
"ATG3"	618
"ATG4A"	131
"ATG4B"	548
"ATG4C"	1157
"ATG4D"	225
"ATG5"	684
"ATG7"	731
"ATG9A"	1270
"ATG9B"	41
"ATIC"	718
"ATL1"	1665
"ATL2"	1218
"ATL3"	1465
"ATM"	4584
"ATMIN"	1862
"ATN1"	4486
"ATOH1"	0
"ATOH7"	15
"ATOH8"	126
"ATOX1"	173
"ATP10A"	206
"ATP10B"	746
"ATP10D"	651
"ATP11A"	2129
"ATP11A-AS1"	0
"ATP11AUN"	0
"ATP11B"	1677
"ATP11C"	366
"ATP12A"	7
"ATP13A1"	410
"ATP13A2"	1957
"ATP13A3"	2158
"ATP13A4"	1187
"ATP13A4-AS1"	5
"ATP13A5"	51
"ATP13A5-AS1"	9
"ATP1A1"	10376
"ATP1A1-AS1"	68
"ATP1A2"	13207
"ATP1A3"	8215
"ATP1A4"	8
"ATP1B1"	11528
"ATP1B2"	4446
"ATP1B3"	775
"ATP1B4"	0
"ATP23"	70
"ATP2A1"	7
"ATP2A1-AS1"	5
"ATP2A2"	12068
"ATP2A3"	20
"ATP2B1"	11445
"ATP2B1-AS1"	177
"ATP2B2"	9721
"ATP2B2-IT2"	18
"ATP2B3"	1529
"ATP2B4"	6235
"ATP2C1"	2948
"ATP2C2"	82
"ATP2C2-AS1"	35
"ATP4A"	8
"ATP4B"	0
"ATP5F1A"	3818
"ATP5F1B"	4046
"ATP5F1C"	926
"ATP5F1D"	505
"ATP5F1E"	199
"ATP5IF1"	524
"ATP5MC1"	245
"ATP5MC2"	733
"ATP5MC3"	737
"ATP5MD"	443
"ATP5ME"	87
"ATP5MF"	217
"ATP5MF-PTCD1"	272
"ATP5MG"	681
"ATP5MGL"	5
"ATP5MPL"	414
"ATP5PB"	1162
"ATP5PD"	588
"ATP5PF"	510
"ATP5PO"	781
"ATP5S"	202
"ATP6AP1"	1407
"ATP6AP1L"	229
"ATP6AP2"	2150
"ATP6V0A1"	5651
"ATP6V0A2"	525
"ATP6V0A4"	11
"ATP6V0B"	652
"ATP6V0C"	2602
"ATP6V0CP3"	2
"ATP6V0D1"	1015
"ATP6V0D2"	1
"ATP6V0E1"	321
"ATP6V0E2"	1949
"ATP6V0E2-AS1"	92
"ATP6V1A"	5384
"ATP6V1B1"	2
"ATP6V1B1-AS1"	3
"ATP6V1B2"	4371
"ATP6V1C1"	4086
"ATP6V1C2"	5
"ATP6V1D"	1279
"ATP6V1E1"	1915
"ATP6V1E2"	92
"ATP6V1F"	502
"ATP6V1G1"	551
"ATP6V1G2"	1674
"ATP6V1G2-DDX39B"	648
"ATP6V1G3"	0
"ATP6V1H"	1589
"ATP7A"	360
"ATP7B"	441
"ATP8A1"	10193
"ATP8A2"	3212
"ATP8B1"	224
"ATP8B2"	871
"ATP8B3"	5
"ATP8B4"	284
"ATP8B5P"	7
"ATP9A"	10241
"ATP9B"	1088
"ATPAF1"	1201
"ATPAF2"	184
"ATR"	1653
"ATRAID"	214
"ATRIP"	69
"ATRN"	3345
"ATRNL1"	18863
"ATRX"	6755
"ATXN1"	5702
"ATXN10"	1722
"ATXN1L"	1143
"ATXN2"	1851
"ATXN2-AS"	6
"ATXN2L"	1707
"ATXN3"	908
"ATXN3L"	0
"ATXN7"	1044
"ATXN7L1"	551
"ATXN7L2"	145
"ATXN7L3"	2361
"ATXN7L3B"	2770
"ATXN8OS"	2
"AUH"	408
"AUNIP"	12
"AUP1"	486
"AURKA"	25
"AURKAIP1"	360
"AURKAPS1"	66
"AURKB"	0
"AURKC"	19
"AUTS2"	1114
"AVEN"	97
"AVIL"	168
"AVL9"	1648
"AVP"	0
"AVPI1"	159
"AVPR1A"	21
"AVPR1B"	4
"AVPR2"	0
"AWAT1"	0
"AWAT2"	0
"AXDND1"	5
"AXIN1"	327
"AXIN2"	406
"AXL"	615
"AZGP1"	162
"AZGP1P1"	0
"AZI2"	974
"AZIN1"	3118
"AZIN1-AS1"	46
"AZIN2"	303
"AZU1"	4
"B2M"	3675
"B3GALNT1"	731
"B3GALNT2"	409
"B3GALT1"	220
"B3GALT2"	1257
"B3GALT4"	52
"B3GALT5"	59
"B3GALT5-AS1"	22
"B3GALT6"	250
"B3GAT1"	5174
"B3GAT2"	240
"B3GAT3"	346
"B3GLCT"	466
"B3GNT10"	57
"B3GNT2"	337
"B3GNT3"	1
"B3GNT4"	71
"B3GNT5"	86
"B3GNT6"	4
"B3GNT7"	113
"B3GNT8"	7
"B3GNT9"	137
"B3GNTL1"	66
"B4GALNT1"	874
"B4GALNT2"	0
"B4GALNT3"	92
"B4GALNT4"	931
"B4GALT1"	160
"B4GALT1-AS1"	7
"B4GALT2"	522
"B4GALT3"	225
"B4GALT4"	251
"B4GALT4-AS1"	0
"B4GALT5"	1170
"B4GALT6"	1615
"B4GALT7"	117
"B4GAT1"	1624
"B9D1"	138
"B9D2"	25
"BAALC"	3746
"BAALC-AS1"	79
"BAALC-AS2"	9
"BAAT"	55
"BABAM1"	508
"BABAM2"	424
"BACE1"	3298
"BACE1-AS"	40
"BACE2"	333
"BACH1"	1050
"BACH1-IT2"	11
"BACH1-IT3"	11
"BACH2"	318
"BAD"	347
"BAG1"	440
"BAG2"	193
"BAG3"	567
"BAG4"	1629
"BAG5"	1136
"BAG6"	1601
"BAGE"	0
"BAGE2"	0
"BAGE3"	0
"BAGE4"	0
"BAGE5"	0
"BAHCC1"	876
"BAHD1"	412
"BAIAP2"	1682
"BAIAP2-AS1"	550
"BAIAP2L1"	7
"BAIAP2L2"	37
"BAIAP3"	1504
"BAK1"	113
"BAMBI"	116
"BANCR"	0
"BANF1"	500
"BANF2"	0
"BANK1"	20
"BANP"	258
"BAP1"	1814
"BARD1"	365
"BARHL1"	0
"BARHL2"	0
"BARX1"	2
"BARX1-AS1"	0
"BARX2"	5
"BASP1"	4226
"BASP1-AS1"	216
"BASP1P1"	3
"BATF"	1
"BATF2"	12
"BATF3"	20
"BAX"	93
"BAZ1A"	498
"BAZ1B"	2664
"BAZ2A"	1650
"BAZ2B"	4349
"BBC3"	51
"BBIP1"	403
"BBOF1"	143
"BBOX1"	164
"BBOX1-AS1"	15
"BBS1"	683
"BBS10"	640
"BBS12"	160
"BBS2"	1696
"BBS4"	274
"BBS5"	354
"BBS7"	1130
"BBS9"	760
"BBX"	3384
"BCAM"	196
"BCAN"	2028
"BCAP29"	2224
"BCAP31"	836
"BCAR1"	995
"BCAR3"	311
"BCAR4"	0
"BCAS1"	5958
"BCAS2"	373
"BCAS3"	861
"BCAS4"	134
"BCAT1"	1601
"BCAT2"	123
"BCCIP"	526
"BCDIN3D"	61
"BCDIN3D-AS1"	118
"BCHE"	191
"BCKDHA"	213
"BCKDHB"	592
"BCKDK"	291
"BCL10"	191
"BCL11A"	914
"BCL11B"	760
"BCL2"	834
"BCL2A1"	35
"BCL2L1"	1407
"BCL2L10"	10
"BCL2L11"	243
"BCL2L12"	10
"BCL2L13"	1935
"BCL2L14"	0
"BCL2L15"	31
"BCL2L2"	2420
"BCL2L2-PABPN1"	873
"BCL3"	71
"BCL6"	1253
"BCL6B"	43
"BCL7A"	834
"BCL7B"	442
"BCL7C"	148
"BCL9"	633
"BCL9L"	785
"BCLAF1"	4788
"BCLAF3"	791
"BCO1"	12
"BCO2"	418
"BCOR"	557
"BCORL1"	403
"BCORP1"	8
"BCR"	2420
"BCRP2"	47
"BCRP3"	31
"BCS1L"	129
"BCYRN1"	0
"BDH1"	484
"BDH2"	422
"BDKRB1"	8
"BDKRB2"	49
"BDNF"	90
"BDNF-AS"	148
"BDP1"	5050
"BEAN1"	79
"BEAN1-AS1"	7
"BECN1"	580
"BECN2"	0
"BEGAIN"	462
"BEND2"	3
"BEND3"	55
"BEND3P3"	0
"BEND4"	230
"BEND5"	239
"BEND6"	1039
"BEND7"	132
"BEST1"	407
"BEST2"	0
"BEST3"	72
"BEST4"	3
"BET1"	258
"BET1L"	436
"BEX1"	999
"BEX2"	509
"BEX3"	1316
"BEX4"	1639
"BEX5"	270
"BFAR"	397
"BFSP1"	31
"BFSP2"	1
"BFSP2-AS1"	0
"BGLAP"	10
"BGLT3"	0
"BGN"	427
"BHLHA15"	11
"BHLHA9"	7
"BHLHB9"	562
"BHLHE22"	84
"BHLHE23"	0
"BHLHE40"	1424
"BHLHE40-AS1"	22
"BHLHE41"	1814
"BHMG1"	0
"BHMT"	20
"BHMT2"	89
"BICC1"	241
"BICD1"	2126
"BICD2"	1117
"BICDL1"	470
"BICDL2"	11
"BICRA"	414
"BICRAL"	1377
"BID"	203
"BIK"	0
"BIN1"	2964
"BIN2"	71
"BIN3"	166
"BIN3-IT1"	30
"BIRC2"	1179
"BIRC3"	212
"BIRC5"	5
"BIRC6"	7291
"BIRC6-AS2"	0
"BIRC7"	1
"BIRC8"	0
"BISPR"	20
"BIVM"	579
"BIVM-ERCC5"	983
"BLACAT1"	33
"BLACE"	0
"BLCAP"	1231
"BLID"	48
"BLK"	1
"BLM"	124
"BLMH"	354
"BLNK"	82
"BLOC1S1"	122
"BLOC1S1-RDH5"	125
"BLOC1S2"	637
"BLOC1S3"	148
"BLOC1S4"	65
"BLOC1S5"	125
"BLOC1S5-TXNDC5"	302
"BLOC1S6"	1273
"BLVRA"	200
"BLVRB"	105
"BLZF1"	759
"BMF"	47
"BMI1"	784
"BMP1"	121
"BMP10"	0
"BMP15"	0
"BMP2"	120
"BMP2K"	996
"BMP3"	48
"BMP4"	43
"BMP5"	29
"BMP6"	194
"BMP7"	614
"BMP7-AS1"	0
"BMP8A"	204
"BMP8B"	73
"BMPER"	484
"BMPR1A"	791
"BMPR1B"	795
"BMPR1B-AS1"	0
"BMPR2"	7873
"BMS1"	1169
"BMS1P1"	216
"BMS1P14"	426
"BMS1P17"	0
"BMS1P18"	7
"BMS1P2"	397
"BMS1P20"	511
"BMS1P21"	33
"BMS1P22"	11
"BMS1P4"	158
"BMT2"	597
"BMX"	4
"BNC1"	2
"BNC2"	78
"BNC2-AS1"	0
"BNIP1"	61
"BNIP2"	1218
"BNIP3"	1306
"BNIP3L"	3090
"BNIPL"	12
"BOC"	259
"BOD1"	376
"BOD1L1"	3740
"BOD1L2"	1
"BOK"	1285
"BOK-AS1"	8
"BOLA1"	79
"BOLA2"	0
"BOLA2-SMG1P6"	111
"BOLA2B"	22
"BOLA3"	67
"BOLA3-AS1"	340
"BOLL"	0
"BOP1"	238
"BORA"	54
"BORCS5"	1071
"BORCS6"	123
"BORCS7"	272
"BORCS7-ASMT"	92
"BORCS8"	111
"BORCS8-MEF2B"	49
"BPESC1"	0
"BPGM"	188
"BPHL"	147
"BPI"	3
"BPIFA1"	0
"BPIFA2"	0
"BPIFA3"	0
"BPIFA4P"	0
"BPIFB1"	0
"BPIFB2"	0
"BPIFB3"	0
"BPIFB4"	0
"BPIFB6"	0
"BPIFC"	1
"BPNT1"	224
"BPTF"	5851
"BPY2"	0
"BPY2B"	0
"BPY2C"	0
"BRAF"	3556
"BRAP"	562
"BRAT1"	249
"BRCA1"	263
"BRCA2"	31
"BRCC3"	394
"BRD1"	617
"BRD2"	2004
"BRD3"	1003
"BRD3OS"	765
"BRD4"	2126
"BRD7"	914
"BRD7P3"	0
"BRD8"	1018
"BRD9"	462
"BRDT"	0
"BRDTP1"	6
"BRE-AS1"	19
"BREA2"	7
"BRF1"	644
"BRF2"	108
"BRI3"	219
"BRI3BP"	289
"BRICD5"	49
"BRINP1"	1232
"BRINP2"	933
"BRINP3"	422
"BRIP1"	50
"BRIX1"	272
"BRK1"	623
"BRMS1"	109
"BRMS1L"	525
"BROX"	1316
"BRPF1"	302
"BRPF3"	1399
"BRS3"	2
"BRSK1"	3213
"BRSK2"	1300
"BRWD1"	8140
"BRWD1-AS1"	6
"BRWD1-AS2"	16
"BRWD3"	1536
"BSCL2"	989
"BSDC1"	1332
"BSG"	3368
"BSN"	12526
"BSN-AS2"	30
"BSND"	0
"BSPH1"	0
"BSPRY"	29
"BST1"	23
"BST2"	133
"BSX"	0
"BTAF1"	2041
"BTBD1"	1889
"BTBD10"	1332
"BTBD11"	355
"BTBD16"	24
"BTBD17"	17
"BTBD18"	0
"BTBD19"	34
"BTBD2"	1818
"BTBD3"	3550
"BTBD6"	491
"BTBD7"	1374
"BTBD8"	347
"BTBD9"	2195
"BTBD9-AS1"	0
"BTC"	36
"BTD"	378
"BTF3"	1018
"BTF3L4"	1044
"BTF3P11"	0
"BTG1"	665
"BTG2"	474
"BTG3"	132
"BTG3-AS1"	14
"BTG4"	0
"BTK"	64
"BTLA"	10
"BTN1A1"	0
"BTN2A1"	408
"BTN2A2"	64
"BTN2A3P"	9
"BTN3A1"	169
"BTN3A2"	126
"BTN3A3"	181
"BTNL10"	0
"BTNL2"	5
"BTNL3"	0
"BTNL8"	4
"BTNL9"	115
"BTRC"	2077
"BUB1"	9
"BUB1B"	8
"BUB1B-PAK6"	244
"BUB3"	869
"BUD13"	221
"BUD23"	183
"BUD31"	188
"BVES"	319
"BVES-AS1"	34
"BYSL"	96
"BZW1"	1943
"BZW2"	304
"C10orf105"	173
"C10orf111"	19
"C10orf113"	80
"C10orf120"	0
"C10orf126"	0
"C10orf128"	165
"C10orf142"	11
"C10orf143"	19
"C10orf25"	24
"C10orf53"	0
"C10orf55"	0
"C10orf62"	6
"C10orf67"	13
"C10orf71"	0
"C10orf71-AS1"	1
"C10orf76"	776
"C10orf82"	11
"C10orf88"	284
"C10orf90"	495
"C10orf91"	0
"C10orf95"	4
"C10orf99"	0
"C11orf1"	66
"C11orf16"	0
"C11orf21"	7
"C11orf24"	153
"C11orf40"	0
"C11orf42"	0
"C11orf44"	1
"C11orf45"	19
"C11orf49"	603
"C11orf52"	3
"C11orf53"	0
"C11orf54"	609
"C11orf58"	1456
"C11orf65"	23
"C11orf68"	495
"C11orf70"	22
"C11orf71"	204
"C11orf72"	2
"C11orf74"	258
"C11orf80"	347
"C11orf86"	0
"C11orf87"	2484
"C11orf88"	1
"C11orf91"	4
"C11orf94"	3
"C11orf95"	576
"C11orf96"	130
"C11orf97"	6
"C11orf98"	58
"C12orf10"	234
"C12orf29"	781
"C12orf4"	771
"C12orf40"	2
"C12orf42"	7
"C12orf43"	325
"C12orf45"	87
"C12orf49"	1331
"C12orf50"	0
"C12orf54"	22
"C12orf56"	1
"C12orf57"	287
"C12orf60"	29
"C12orf65"	138
"C12orf66"	271
"C12orf71"	0
"C12orf73"	71
"C12orf74"	0
"C12orf75"	49
"C12orf76"	767
"C12orf77"	0
"C12orf80"	0
"C13orf42"	1
"C14orf119"	212
"C14orf132"	4465
"C14orf144"	5
"C14orf177"	0
"C14orf178"	11
"C14orf180"	0
"C14orf28"	120
"C14orf37"	727
"C14orf39"	6
"C14orf93"	54
"C15orf32"	0
"C15orf38-AP3S2"	613
"C15orf39"	95
"C15orf40"	164
"C15orf41"	158
"C15orf48"	1
"C15orf53"	0
"C15orf54"	0
"C15orf56"	2
"C15orf59"	1348
"C15orf59-AS1"	0
"C15orf61"	155
"C15orf62"	11
"C15orf65"	18
"C16orf45"	1866
"C16orf46"	202
"C16orf47"	2
"C16orf52"	1486
"C16orf54"	7
"C16orf58"	576
"C16orf62"	1319
"C16orf70"	497
"C16orf71"	9
"C16orf72"	1452
"C16orf74"	5
"C16orf78"	0
"C16orf82"	0
"C16orf86"	26
"C16orf87"	483
"C16orf89"	71
"C16orf90"	0
"C16orf91"	37
"C16orf92"	0
"C16orf95"	24
"C16orf96"	17
"C16orf97"	0
"C17orf100"	94
"C17orf102"	39
"C17orf107"	140
"C17orf112"	0
"C17orf113"	28
"C17orf47"	1
"C17orf49"	60
"C17orf50"	0
"C17orf51"	1258
"C17orf53"	5
"C17orf58"	77
"C17orf62"	365
"C17orf64"	0
"C17orf67"	85
"C17orf75"	389
"C17orf77"	0
"C17orf78"	0
"C17orf80"	496
"C17orf82"	2
"C17orf97"	118
"C17orf98"	1
"C17orf99"	0
"C18orf12"	0
"C18orf15"	35
"C18orf21"	162
"C18orf25"	1046
"C18orf32"	475
"C18orf54"	191
"C18orf61"	48
"C18orf63"	1
"C18orf65"	6
"C19orf12"	763
"C19orf18"	19
"C19orf24"	89
"C19orf25"	213
"C19orf33"	4
"C19orf38"	11
"C19orf44"	127
"C19orf47"	225
"C19orf48"	39
"C19orf53"	143
"C19orf54"	85
"C19orf57"	38
"C19orf66"	308
"C19orf67"	0
"C19orf70"	149
"C19orf71"	25
"C19orf73"	16
"C19orf81"	23
"C19orf84"	3
"C1D"	227
"C1GALT1"	903
"C1GALT1C1"	201
"C1GALT1C1L"	6
"C1QA"	183
"C1QB"	594
"C1QBP"	457
"C1QC"	478
"C1QL1"	250
"C1QL2"	128
"C1QL3"	1140
"C1QL4"	2
"C1QTNF1"	60
"C1QTNF1-AS1"	0
"C1QTNF12"	5
"C1QTNF2"	29
"C1QTNF3"	257
"C1QTNF3-AMACR"	204
"C1QTNF4"	436
"C1QTNF5"	29
"C1QTNF6"	36
"C1QTNF7"	14
"C1QTNF8"	0
"C1QTNF9"	1
"C1QTNF9B"	1
"C1R"	168
"C1RL"	123
"C1RL-AS1"	56
"C1S"	325
"C1orf100"	0
"C1orf105"	8
"C1orf106"	38
"C1orf109"	187
"C1orf112"	160
"C1orf115"	1306
"C1orf116"	5
"C1orf122"	429
"C1orf123"	304
"C1orf127"	1
"C1orf131"	99
"C1orf137"	0
"C1orf140"	4
"C1orf141"	2
"C1orf143"	3
"C1orf146"	5
"C1orf158"	0
"C1orf159"	127
"C1orf162"	82
"C1orf167"	1
"C1orf174"	107
"C1orf185"	0
"C1orf189"	3
"C1orf194"	13
"C1orf195"	1
"C1orf198"	2874
"C1orf21"	3351
"C1orf210"	0
"C1orf216"	1062
"C1orf220"	56
"C1orf226"	73
"C1orf228"	32
"C1orf229"	2
"C1orf35"	108
"C1orf43"	1606
"C1orf50"	104
"C1orf52"	622
"C1orf53"	11
"C1orf54"	43
"C1orf56"	46
"C1orf61"	1146
"C1orf68"	0
"C1orf74"	85
"C1orf87"	8
"C1orf94"	1
"C2"	65
"C2-AS1"	0
"C20orf141"	0
"C20orf144"	0
"C20orf173"	0
"C20orf187"	1
"C20orf194"	2613
"C20orf196"	51
"C20orf197"	13
"C20orf202"	11
"C20orf203"	33
"C20orf204"	24
"C20orf24"	152
"C20orf27"	154
"C20orf78"	0
"C20orf85"	0
"C20orf96"	105
"C21orf140"	0
"C21orf2"	183
"C21orf33"	686
"C21orf58"	49
"C21orf59"	290
"C21orf59-TCP10L"	874
"C21orf62"	26
"C21orf62-AS1"	62
"C21orf91"	1295
"C21orf91-OT1"	62
"C22orf15"	0
"C22orf23"	8
"C22orf24"	39
"C22orf31"	1
"C22orf34"	26
"C22orf39"	466
"C22orf42"	0
"C22orf46"	484
"C2CD2"	1011
"C2CD2L"	655
"C2CD3"	1173
"C2CD4A"	3
"C2CD4B"	4
"C2CD4C"	189
"C2CD4D"	17
"C2CD5"	2714
"C2CD6"	90
"C2orf15"	35
"C2orf16"	21
"C2orf27A"	367
"C2orf27B"	0
"C2orf40"	22
"C2orf42"	297
"C2orf48"	2
"C2orf49"	710
"C2orf50"	42
"C2orf54"	0
"C2orf66"	17
"C2orf68"	240
"C2orf69"	752
"C2orf70"	1
"C2orf71"	8
"C2orf72"	1139
"C2orf73"	14
"C2orf74"	304
"C2orf76"	84
"C2orf78"	1
"C2orf80"	237
"C2orf81"	38
"C2orf83"	3
"C2orf88"	331
"C2orf91"	0
"C2orf92"	78
"C3"	2650
"C3AR1"	128
"C3P1"	0
"C3orf14"	526
"C3orf18"	291
"C3orf20"	43
"C3orf22"	0
"C3orf30"	0
"C3orf33"	139
"C3orf35"	89
"C3orf36"	5
"C3orf38"	637
"C3orf49"	0
"C3orf52"	26
"C3orf56"	0
"C3orf58"	1255
"C3orf62"	146
"C3orf67"	52
"C3orf67-AS1"	25
"C3orf70"	1146
"C3orf79"	0
"C3orf80"	348
"C3orf84"	0
"C3orf85"	0
"C4A"	0
"C4B"	373
"C4BPA"	0
"C4BPB"	0
"C4B_2"	762
"C4orf17"	0
"C4orf19"	96
"C4orf22"	29
"C4orf3"	1771
"C4orf33"	174
"C4orf36"	18
"C4orf45"	12
"C4orf46"	117
"C4orf47"	72
"C4orf48"	110
"C4orf51"	0
"C5"	215
"C5-OT1"	8
"C5AR1"	76
"C5AR2"	14
"C5orf15"	450
"C5orf17"	3
"C5orf22"	534
"C5orf24"	2155
"C5orf30"	1167
"C5orf34"	76
"C5orf38"	0
"C5orf42"	3811
"C5orf46"	0
"C5orf47"	12
"C5orf49"	62
"C5orf51"	1613
"C5orf52"	0
"C5orf56"	33
"C5orf58"	3
"C5orf60"	0
"C5orf63"	86
"C5orf64"	126
"C5orf64-AS1"	0
"C5orf66"	4
"C5orf66-AS1"	0
"C5orf66-AS2"	0
"C5orf67"	1
"C6"	4
"C6orf10"	0
"C6orf106"	2600
"C6orf118"	20
"C6orf120"	695
"C6orf132"	3
"C6orf136"	293
"C6orf141"	15
"C6orf15"	0
"C6orf163"	164
"C6orf201"	1
"C6orf203"	200
"C6orf222"	1
"C6orf223"	2
"C6orf226"	23
"C6orf229"	3
"C6orf47"	160
"C6orf48"	314
"C6orf52"	6
"C6orf58"	0
"C6orf62"	1930
"C6orf89"	2244
"C6orf99"	3
"C7"	183
"C7orf13"	133
"C7orf25"	334
"C7orf26"	229
"C7orf31"	31
"C7orf33"	0
"C7orf43"	186
"C7orf49"	236
"C7orf50"	444
"C7orf55-LUC7L2"	859
"C7orf57"	4
"C7orf61"	25
"C7orf65"	0
"C7orf66"	0
"C7orf69"	1
"C7orf71"	0
"C7orf77"	0
"C8A"	0
"C8B"	0
"C8G"	1
"C8orf31"	38
"C8orf33"	471
"C8orf34"	197
"C8orf34-AS1"	14
"C8orf37"	152
"C8orf37-AS1"	4
"C8orf44"	138
"C8orf44-SGK3"	477
"C8orf46"	3429
"C8orf48"	32
"C8orf49"	0
"C8orf58"	57
"C8orf59"	171
"C8orf74"	0
"C8orf76"	102
"C8orf82"	142
"C8orf86"	2
"C8orf87"	2
"C8orf88"	52
"C8orf89"	1
"C9"	2
"C9orf106"	7
"C9orf116"	17
"C9orf129"	114
"C9orf131"	0
"C9orf135"	3
"C9orf135-AS1"	0
"C9orf139"	5
"C9orf147"	19
"C9orf152"	2
"C9orf153"	31
"C9orf16"	389
"C9orf163"	10
"C9orf170"	28
"C9orf24"	66
"C9orf3"	642
"C9orf40"	169
"C9orf41-AS1"	3
"C9orf43"	26
"C9orf47"	30
"C9orf50"	4
"C9orf57"	0
"C9orf62"	0
"C9orf64"	115
"C9orf66"	1
"C9orf72"	1156
"C9orf78"	575
"C9orf84"	0
"C9orf85"	88
"C9orf92"	0
"CA1"	3
"CA10"	611
"CA11"	1958
"CA12"	61
"CA13"	170
"CA14"	83
"CA2"	1280
"CA3"	34
"CA3-AS1"	39
"CA4"	61
"CA5A"	1
"CA5B"	368
"CA5BP1"	165
"CA6"	1
"CA7"	102
"CA8"	453
"CA9"	1
"CAAP1"	305
"CAB39"	2971
"CAB39L"	1180
"CABCOCO1"	25
"CABIN1"	1586
"CABLES1"	1340
"CABLES2"	263
"CABP1"	3023
"CABP2"	0
"CABP4"	8
"CABP5"	0
"CABP7"	122
"CABS1"	0
"CABYR"	188
"CACFD1"	154
"CACHD1"	884
"CACNA1A"	3306
"CACNA1B"	2506
"CACNA1C"	2323
"CACNA1C-AS1"	11
"CACNA1C-AS2"	2
"CACNA1C-AS4"	0
"CACNA1C-IT2"	0
"CACNA1C-IT3"	54
"CACNA1D"	1413
"CACNA1E"	4895
"CACNA1F"	20
"CACNA1G"	491
"CACNA1G-AS1"	4
"CACNA1H"	197
"CACNA1I"	1218
"CACNA1S"	14
"CACNA2D1"	3917
"CACNA2D2"	276
"CACNA2D3"	1533
"CACNA2D3-AS1"	0
"CACNA2D4"	4
"CACNB1"	1088
"CACNB2"	1388
"CACNB3"	801
"CACNB4"	3890
"CACNG1"	0
"CACNG2"	763
"CACNG3"	653
"CACNG4"	265
"CACNG5"	31
"CACNG6"	1
"CACNG7"	1231
"CACNG8"	1621
"CACTIN"	312
"CACTIN-AS1"	1
"CACUL1"	1715
"CACYBP"	1626
"CAD"	415
"CADM1"	2331
"CADM2"	9946
"CADM2-AS2"	0
"CADM3"	4012
"CADM3-AS1"	1
"CADM4"	1400
"CADPS"	4365
"CADPS2"	2778
"CAGE1"	4
"CAHM"	58
"CALB1"	239
"CALB2"	139
"CALCA"	1
"CALCB"	2
"CALCOCO1"	1288
"CALCOCO2"	1336
"CALCR"	5
"CALCRL"	538
"CALD1"	2162
"CALHM1"	49
"CALHM2"	85
"CALHM3"	0
"CALHM4"	0
"CALHM5"	63
"CALHM6"	12
"CALM1"	39602
"CALM2"	11585
"CALM3"	11548
"CALML3"	0
"CALML3-AS1"	12
"CALML4"	80
"CALML5"	0
"CALML6"	6
"CALN1"	1720
"CALR"	2678
"CALR3"	2
"CALU"	1426
"CALY"	857
"CAMK1"	387
"CAMK1D"	4100
"CAMK1G"	785
"CAMK2A"	23238
"CAMK2B"	3771
"CAMK2D"	2369
"CAMK2G"	3606
"CAMK2N1"	7468
"CAMK2N2"	301
"CAMK4"	2459
"CAMKK1"	1693
"CAMKK2"	3109
"CAMKMT"	129
"CAMKV"	1440
"CAMLG"	466
"CAMP"	0
"CAMSAP1"	2132
"CAMSAP2"	6818
"CAMSAP3"	446
"CAMTA1"	4283
"CAMTA1-DT"	11
"CAMTA2"	2306
"CAND1"	3958
"CAND1.11"	1
"CAND2"	421
"CANT1"	396
"CANX"	8439
"CAP1"	1851
"CAP2"	2467
"CAPG"	143
"CAPN1"	805
"CAPN10"	187
"CAPN10-AS1"	79
"CAPN11"	0
"CAPN12"	2
"CAPN13"	33
"CAPN14"	33
"CAPN15"	464
"CAPN2"	1639
"CAPN3"	764
"CAPN5"	367
"CAPN6"	3
"CAPN7"	1287
"CAPN8"	2
"CAPN9"	32
"CAPNS1"	1189
"CAPNS2"	12
"CAPRIN1"	4166
"CAPRIN2"	1851
"CAPS"	99
"CAPS2"	782
"CAPSL"	3
"CAPZA1"	1382
"CAPZA2"	1536
"CAPZA3"	0
"CAPZB"	1172
"CARD10"	35
